STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT05,WT06,,
USC00350265,"ARLINGTON, OR US",1/2/21,,,0.03,,,47,37,43,,,,,,,,
USC00350265,"ARLINGTON, OR US",1/1/21,,,0,,,52,36,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/31/20,,,0.07,,,39,33,36,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/30/20,,,0.05,,,38,33,34,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/29/20,,,0,,,38,34,35,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/28/20,,,0,,,39,25,35,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/27/20,,,0.01,0,1,39,27,29,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/26/20,,,0.31,1.3,2,34,28,34,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/25/20,,,0,,,36,24,28,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/24/20,,,0,,,40,21,24,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/23/20,,,0,,,47,24,27,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/22/20,,,0.06,,,51,40,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/21/20,,,0.13,,,52,43,44,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/20/20,,,0.06,,,54,47,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/19/20,,,0.05,,,54,39,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/18/20,,,0,,,50,44,46,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/17/20,,,0.15,,,46,42,44,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/16/20,,,0,,,50,35,43,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/15/20,,,0,,,45,34,35,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/14/20,,,0.03,,,37,33,37,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/13/20,,,0.06,0,0,43,31,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/12/20,,,0.04,,,42,36,38,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/11/20,,,0,,,38,31,37,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/10/20,,,0,,,54,27,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/9/20,,,0,,,43,32,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/8/20,,,0,,,36,34,35,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/7/20,,,0,,,37,32,34,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/6/20,,,0.03,,,33,31,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/5/20,,,0,,,32,29,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/4/20,,,0,,,34,27,29,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/3/20,,,0,,,41,22,27,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/2/20,,,0,,,46,23,25,,,,,,,,
USC00350265,"ARLINGTON, OR US",12/1/20,,,0.01,,,50,28,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/30/20,,,0,,,42,27,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/29/20,,,0,,,51,26,27,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/28/20,,,0,,,46,34,43,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/27/20,,,0,,,53,32,36,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/26/20,,,0,,,50,34,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/25/20,,,0.01,,,48,31,44,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/24/20,,,0.04,,,49,30,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/23/20,,,0,,,39,31,36,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/22/20,,,0,,,44,27,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/21/20,,,0,,,49,30,32,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/20/20,,,0,,,52,30,35,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/19/20,,,0.02,,,54,39,46,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/18/20,,,0.01,,,54,39,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/17/20,,,0.02,,,49,41,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/16/20,,,0.08,,,56,43,44,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/15/20,,,0.52,,,49,41,44,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/14/20,,,0.06,,,51,41,44,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/13/20,,,0.33,,,47,32,44,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/12/20,,,0,,,51,28,32,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/11/20,,,0,,,52,31,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/10/20,,,0,,,45,31,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/9/20,,,0,,,46,26,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/8/20,,,0.03,,,51,39,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/7/20,,,0.51,,,47,40,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/6/20,,,0.45,,,63,46,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/5/20,,,0,,,70,50,62,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/4/20,,,0.01,,,55,39,50,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/3/20,,,0,,,55,31,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/2/20,,,0,,,56,31,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",11/1/20,,,0,,,59,31,34,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/31/20,,,0,,,63,33,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/30/20,,,0,,,64,40,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/29/20,,,0,,,59,31,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/28/20,,,0,,,53,27,32,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/27/20,,,0,,,46,25,27,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/26/20,,,0,,,42,23,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/25/20,,,0.03,,,45,32,32,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/24/20,,,0.2,,,55,35,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/23/20,,,0,,,56,27,35,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/22/20,,,0,,,60,33,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/21/20,,,0,,,65,47,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/20/20,,,0,,,66,51,52,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/19/20,,,0,,,67,59,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/18/20,,,0,,,67,58,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/17/20,,,0,,,72,54,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/16/20,,,0,,,65,40,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/15/20,,,0,,,64,39,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/14/20,,,0.07,,,68,53,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/13/20,,,0,,,67,51,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/12/20,,,0.03,,,65,52,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/11/20,,,0.18,,,62,52,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/10/20,,,0.2,,,81,59,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/9/20,,,0,,,80,56,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/8/20,,,0,,,79,58,64,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/7/20,,,0,,,81,51,63,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/6/20,,,0,,,79,49,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/5/20,,,0,,,83,53,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/4/20,,,0,,,79,49,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/3/20,,,0,,,77,49,50,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/2/20,,,0,,,76,50,52,,,,,,,,
USC00350265,"ARLINGTON, OR US",10/1/20,,,0,,,77,48,50,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/30/20,,,0,,,77,48,62,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/29/20,,,0,,,77,46,52,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/28/20,,,0,,,74,43,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/27/20,,,0,,,71,52,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/26/20,,,0,,,74,55,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/25/20,,,0,,,74,56,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/24/20,,,0.03,,,79,57,64,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/23/20,,,0,,,79,62,62,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/22/20,,,0,,,80,54,63,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/21/20,,,0,,,80,51,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/20/20,,,0,,,76,58,58,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/19/20,,,0,,,76,57,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/18/20,,,0,,,74,52,58,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/17/20,,,0,,,75,52,52,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/16/20,,,0,,,73,52,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/15/20,,,0,,,69,53,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/14/20,,,0,,,69,57,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/13/20,,,0,,,73,55,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/12/20,,,0,,,76,58,63,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/11/20,,,0,,,89,58,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/10/20,,,0,,,84,49,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/9/20,,,0,,,77,46,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/8/20,,,0,,,84,43,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/7/20,,,0,,,92,65,69,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/6/20,,,0,,,90,65,65,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/5/20,,,0,,,98,64,68,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/4/20,,,0,,,90,58,64,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/3/20,,,0,,,95,62,70,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/2/20,,,0,,,92,62,62,,,,,,,,
USC00350265,"ARLINGTON, OR US",9/1/20,,,0,,,83,63,66,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/31/20,,,0,,,83,61,65,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/30/20,,,0,,,83,54,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/29/20,,,0,,,91,57,69,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/28/20,,,0,,,91,58,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/27/20,,,0,,,87,62,64,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/26/20,,,0,,,88,61,69,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/25/20,,,0,,,88,64,69,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/24/20,,,0,,,88,64,69,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/23/20,,,0,,,86,55,70,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/22/20,,,0,,,90,61,64,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/21/20,,,0,,,87,61,68,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/20/20,,,0,,,96,70,73,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/19/20,,,0,,,97,68,71,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/18/20,,,0,,,99,72,80,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/17/20,,,0,,,98,66,72,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/16/20,,,0,,,97,59,68,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/15/20,,,0,,,89,57,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/14/20,,,0,,,84,55,67,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/13/20,,,0,,,80,55,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/12/20,,,0,,,88,66,66,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/11/20,,,0,,,96,68,70,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/10/20,,,0,,,88,58,72,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/9/20,,,0,,,84,58,66,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/8/20,,,0,,,85,61,69,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/7/20,,,0,,,78,56,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/6/20,,,0,,,95,67,70,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/5/20,,,0,,,93,69,74,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/4/20,,,0,,,90,64,73,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/3/20,,,0,,,92,66,73,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/2/20,,,0,,,90,68,69,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/1/20,,,0,,,95,74,74,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/31/20,,,0,,,108,78,82,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/30/20,,,0,,,102,72,78,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/29/20,,,0,,,100,65,74,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/28/20,,,0,,,95,65,82,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/27/20,,,0,,,95,60,65,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/26/20,,,0,,,88,55,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/25/20,,,0,,,80,56,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/24/20,,,0,,,87,64,67,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/23/20,,,0,,,93,71,71,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/22/20,,,0,,,100,72,74,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/21/20,,,0,,,98,72,79,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/20/20,,,0,,,98,66,72,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/19/20,,,0,,,90,65,70,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/18/20,,,0,,,83,58,65,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/17/20,,,0,,,93,68,72,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/16/20,,,0,,,94,66,72,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/15/20,,,0,,,90,61,66,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/14/20,,,0,,,83,55,64,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/13/20,,,0,,,82,53,63,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/12/20,,,0,,,87,64,64,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/11/20,,,0,,,86,62,64,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/10/20,,,0,,,80,61,66,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/9/20,,,0,,,80,60,67,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/8/20,,,0,,,75,58,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/7/20,,,0,,,84,61,63,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/6/20,,,0,,,84,61,65,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/5/20,,,0,,,83,57,66,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/4/20,,,0,,,83,58,65,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/3/20,,,0,,,79,56,62,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/2/20,,,0,,,71,58,62,,,,,,,,
USC00350265,"ARLINGTON, OR US",7/1/20,,,0,,,73,57,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/30/20,,,0,,,79,61,72,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/29/20,,,0.19,,,71,59,63,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/28/20,,,0,,,77,58,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/27/20,,,0,,,92,68,68,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/26/20,,,0,,,93,68,73,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/25/20,,,0,,,88,64,68,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/24/20,,,0,,,94,62,76,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/23/20,,,0,,,89,60,62,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/22/20,,,0,,,81,60,66,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/21/20,,,0.06,,,78,62,64,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/20/20,,,0,,,93,65,69,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/19/20,,,0,,,89,57,66,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/18/20,,,0,,,76,56,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/17/20,,,0,,,72,54,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/16/20,,,0.07,,,69,53,58,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/15/20,,,0.03,,,70,52,58,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/14/20,,,0,,,67,49,52,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/13/20,,,0.08,,,75,56,58,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/12/20,,,0,,,79,59,65,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/11/20,,,0.01,,,89,59,66,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/10/20,,,0,,,70,54,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/9/20,,,0,,,64,55,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/8/20,,,0,,,67,53,58,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/7/20,,,0,,,69,52,55,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/6/20,,,0,,,70,54,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/5/20,,,0,,,78,59,62,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/4/20,,,0,,,82,58,64,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/3/20,,,0,,,81,52,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/2/20,,,0,,,78,48,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/1/20,,,0,,,69,55,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/31/20,,,0.06,,,80,56,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/30/20,,,0,,,91,63,67,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/29/20,,,0,,,88,57,63,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/28/20,,,0,,,85,51,60,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/27/20,,,0,,,78,50,55,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/26/20,,,0.05,,,71,58,64,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/25/20,,,0,,,78,56,62,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/24/20,,,0,,,70,51,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/23/20,,,0,,,64,47,52,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/22/20,,,0,,,63,47,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/21/20,,,0,,,65,52,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/20/20,,,0,,,64,53,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/19/20,,,1.27,,,70,52,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/18/20,,,0.16,,,66,48,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/17/20,,,0.03,,,76,55,58,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/16/20,,,0,,,70,48,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/15/20,,,0.03,,,71,50,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/14/20,,,0,,,70,54,55,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/13/20,,,0.39,,,66,52,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/12/20,,,0.02,,,78,55,55,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/11/20,,,0,,,85,50,65,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/10/20,,,0,,,84,44,50,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/9/20,,,0,,,78,45,45,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/8/20,,,0,,,71,40,50,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/7/20,,,0,,,62,37,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/6/20,,,0.15,,,79,50,52,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/5/20,,,0,,,72,45,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/4/20,,,0,,,64,35,45,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/3/20,,,0.07,,,76,45,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/2/20,,,0.02,,,72,50,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/1/20,,,0,,,66,38,50,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/30/20,,,0,,,76,54,58,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/29/20,,,0,,,78,53,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/28/20,,,0,,,70,51,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/27/20,,,0,,,70,51,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/26/20,,,0,,,70,45,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/25/20,,,0,,,69,48,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/24/20,,,0,,,66,49,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/23/20,,,0.1,,,62,51,55,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/22/20,,,0,,,67,51,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/21/20,,,0,,,74,52,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/20/20,,,0,,,66,46,52,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/19/20,,,0,,,67,46,55,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/18/20,,,0,,,74,45,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/17/20,,,0,,,66,31,45,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/16/20,,,0,,,68,32,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/15/20,,,0,,,69,51,52,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/14/20,,,0,,,64,39,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/13/20,,,0,,,61,30,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/12/20,,,0,,,66,40,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/11/20,,,0,,,73,50,50,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/10/20,,,0,,,74,44,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/9/20,,,0,,,73,36,45,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/8/20,,,0,,,67,35,37,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/7/20,,,0,,,64,42,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/6/20,,,0,,,61,35,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/5/20,,,0,,,55,37,43,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/4/20,,,0,,,52,35,37,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/3/20,,,0,,,55,33,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/2/20,,,0.11,,,54,32,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",4/1/20,,,0,,,53,39,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/31/20,,,0.03,,,51,42,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/30/20,,,0,,,60,43,48,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/29/20,,,0,,,59,41,43,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/28/20,,,0,,,55,44,46,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/27/20,,,0,,,53,39,44,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/26/20,,,0,,,52,32,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/25/20,,,0,,,55,36,39,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/24/20,,,0,,,55,29,36,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/23/20,,,0,,,63,34,46,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/22/20,,,0,,,67,34,34,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/21/20,,,0,,,68,34,38,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/20/20,,,0,,,59,32,34,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/19/20,,,0,,,58,31,32,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/18/20,,,0,,,56,28,40,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/17/20,,,0,,,54,26,28,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/16/20,,,0,,,40,29,30,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/15/20,,,0.03,0.5,0,36,29,30,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/14/20,,,0.11,0.5,0,49,30,30,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/13/20,,,0,,,57,31,36,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/12/20,,,0,,,55,28,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/11/20,,,0,,,60,33,48,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/10/20,,,0,,,58,30,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/9/20,,,0,,,53,29,31,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/8/20,,,0,,,53,32,33,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/7/20,,,0.3,,,60,41,42,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/6/20,,,0,,,54,34,45,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/5/20,,,0,,,58,30,34,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/4/20,,,0,,,60,46,48,,,,,,,,
USC00350265,"ARLINGTON, OR US",3/3/20,,,0,,,53,44,50,,,,,,,,
